cve_id,cpu_quarter,cpu_url,product_family,component,cvss_version,base_score,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality,integrity,availability,access_vector,access_complexity,authentication,package_privilege,protocol,remote_exploit,affected_versions,notes
CVE-2025-27817,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Notification Gateway (Apache Kafka),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"12.0.3.0.0-12.0.6.0.0, 15.0.0.0.0-15.0.1.0.0, 15.1.0.0.0",
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,REST (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,"12.0.6.0.0, 15.0.0.0.0-15.0.1.0.0",
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Installation (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,15.0.0.0.0-15.0.1.0.0,
CVE-2025-27553,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (Apache Commons VFS),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"7.4.0, 7.4.1, 7.5.0",
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,7.5.0,
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,REST Services Manager (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"12.0.0.4.0-12.0.0.8.0, 15.0.0.0.0-15.0.1.0.0",
CVE-2025-27817,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Solution Designer (Apache Kafka),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"8.0.0.5.0, 8.1.0.4.0, 8.2.0.1.0",
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Solution Designer (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,"8.0.0.5.0, 8.1.0.4.0",
CVE-2025-27817,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (Apache Kafka),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,6.1.0-6.1.1,
CVE-2025-32415,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (libxml2),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,6.1.0-6.1.1,
CVE-2025-27553,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (Apache Commons VFS),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"7.5.0-7.5.1, 7.6.0-7.8.0",
CVE-2025-5115,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (Eclipse Jetty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"7.5.0-7.5.1, 7.6.0-7.8.0",
CVE-2025-59375,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (LibExpat),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,7.7.0-7.8.0,
CVE-2025-9086,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (curl),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,7.7.0-7.8.0,
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,7.7.0-7.8.0,
CVE-2025-48989,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,BEServer (Apache Tomcat),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,25.1.0.0.0,
CVE-2025-5115,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,"Alarms, KPI, and Measurements (Eclipse Jetty)",3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,24.2.7-25.1.200,
CVE-2025-5115,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Install (Eclipse Jetty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,24.2.7-25.1.200,
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Install (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,24.2.7-25.1.200,
CVE-2025-7962,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Configuration (Jakarta Mail),3.1,7.5,Network,Low,None,None,Un- changed,None,High,None,,,,,HTTP,Yes,"24.2.5, 25.1.200",
CVE-2025-5115,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Signaling (Jenkins),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"24.2.5, 25.1.202",
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Install (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,25.1.200,
CVE-2025-5115,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,"Alarms, KPI, and Measurements (Eclipse Jetty)",3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,24.2.7-25.1.200,
CVE-2025-5115,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Configuration (Eclipse Jetty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,24.2.7-25.1.200,
CVE-2025-58057,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Configuration (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,24.2.7-25.1.200,
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,"Alarms, KPI, and Measurements (Netty)",3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,24.2.7-25.1.200,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Automated Test Suite (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"24.2.5, 25.1.201",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Automated Test Suite Framework (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"25.1.200, 25.2.100",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Automated Test Suite Framework (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,25.1.200,
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Signaling (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,25.1.200,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Security (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,47.0,
CVE-2025-27553,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Security (Apache Commons VFS),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,47.0,
CVE-2025-1948,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Security (Eclipse Jetty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,47.0,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Automated Test Suite (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"24.2.0-24.2.1, 24.3.0, 25.1.100, 25.1.200",
CVE-2025-53643,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Developer Infrastructure (AIOHTTP),3.1,7.5,Network,Low,None,None,Un- changed,None,High,None,,,,,HTTP,Yes,"5.2, 6.0",
CVE-2025-27553,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Construction and Engineering,Admin (Apache Commons VFS),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"20.12.0-20.12.17, 21.12.0-21.12.15",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Construction and Engineering,Document Management (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"20.12.0-20.12.16, 21.12.0-21.12.17, 22.12.0-22.12.15, 23.12.0-23.12.15, 24.12.0-24.12.9",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Enterprise Manager,Load Testing for Web Apps (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"12.2.1.4.0, 14.1.1.0.0, 14.1.2.0.0",
CVE-2024-38819,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Enterprise Manager,Infrastructure Management (Spring Framework),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"13.5, 24.1",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Reports (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,14.5.0.0.0-14.8.0.0.0,
CVE-2025-27817,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Reports (Apache Kafka),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,14.5.0.0.0-14.8.0.0.0,
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Reports (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,14.5.0.0.0-14.8.0.0.0,
CVE-2025-32415,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (libxml2),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,14.4.0.0.0-14.7.0.0.0,
CVE-2025-32415,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Maintenance (libxml2),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,14.5.0.0.0-14.7.0.0.0,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"8.0.7.9, 8.0.8.7, 8.1.2.5",
CVE-2025-27553,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Apache Commons VFS),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"8.0.7.9, 8.0.8.7",
CVE-2024-28168,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Apache FOP),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"8.0.7.9, 8.0.8.7, 8.1.2.5",
CVE-2025-41249,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Spring Framework),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"8.0.7.9, 8.0.8.7, 8.1.2.5",
CVE-2025-61756,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,System Configuration,3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"8.0.7.9, 8.0.8.7, 8.1.2.5",
CVE-2025-41249,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Spring Framework),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,"8.0.8.1, 8.1.2.9, 8.1.2.10",
CVE-2025-59375,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Third Party (LibExpat),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"8.0.8.1, 8.1.2.9, 8.1.2.10",
CVE-2025-5115,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Reports (Eclipse Jetty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,8.1.2.8,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Installer (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"8.1.2.7, 8.1.3.2",
CVE-2025-48989,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Installer (Apache Tomcat),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,"8.1.2.7, 8.1.3.2",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,8.0.8,
CVE-2025-59375,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (LibExpat),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,8.0.8,
CVE-2025-41249,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Spring Framework),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,8.0.8,
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Third Party (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,"12.2.1.4.0, 14.1.1.0.0, 14.1.2.0.0",
CVE-2025-27533,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,General (Apache ActiveMQ),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,TLS,Yes,"12.2.1.4.0, 14.1.2.0.0",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Install (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,12.2.1.4.0,
CVE-2025-8916,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Centralized Thirdparty Jars (Bouncy Castle Java Library),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTPS,Yes,"12.2.1.4.0, 14.1.1.0.0, 14.1.2.0.0",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Thirdparty Patch (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"12.2.1.4.0, 14.1.2.0.0",
CVE-2024-48014,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,C Oracle SSL API (Dell BSAFE Micro Edition Suite),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,TLS,Yes,12.2.1.4.0,
CVE-2025-27817,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Adapters (Apache Kafka),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,14.1.2.0.0,
CVE-2025-61752,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Core,3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,"14.1.1.0.0, 14.1.2.0.0",
CVE-2024-7254,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Analytics,Analytics Server (Google Protobuf-Java),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,7.6.0.0.0,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Analytics,Platform Security (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"7.6.0.0.0, 8.2.0.0.0, 12.2.1.4.0",
CVE-2024-38819,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle HealthCare Applications,FHIR Server (Spring Framework),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,8.2.0.5,
CVE-2025-48989,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Hospitality Applications,Next-Gen SPMS (Apache Tomcat),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,23.2.5,
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Hospitality Applications,Next-Gen SPMS (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,23.2.5,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Hyperion,Security (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,11.2.22.0.000,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Insurance Applications,Docupresentment (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"12.7.2.4, 13.0.0.3, 13.0.1.1",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Insurance Applications,Architecture (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,11.3.1-12.0.5,
CVE-2025-31257,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Java SE,JavaFX (WebKitGTK),3.1,7.5,Network,High,None,Required,Un- changed,High,High,High,,,,,Multiple,Yes,Oracle Java SE: 8u461-b50,See Note 1
CVE-2025-53066,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Java SE,JAXP,3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,Multiple,Yes,"Oracle Java SE: 8u461, 8u461-perf, 11.0.28, 17.0.16, 21.0.8, 25; Oracle GraalVM for JDK: 17.0.16, 21.0.8; Oracle GraalVM Enterprise Edition: 21.3.15",See Note 2
CVE-2025-5399,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,Cluster: General (curl),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,Multiple,Yes,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-5399,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,Enterprise Backup (curl),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"8.0.0-8.0.42, 8.4.0-8.4.5, 9.0.0-9.3.0",
CVE-2025-53050,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,Performance Monitor,3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"8.60, 8.61, 8.62",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Foundation (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"16.0.3, 19.0.1",
CVE-2023-34053,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Foundation (Spring Framework),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"16.0.3, 19.0.1",
CVE-2025-48989,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Security (Apache Tomcat),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,"20.0.5, 21.0.4, 22.0.2, 23.0.2, 24.0.1, 25.0.0",
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Xenvironment (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"20.0.5, 21.0.4, 22.0.2, 23.0.2, 24.0.1",
CVE-2025-48989,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Xenvironment (Apache Tomcat),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,24.0.1,
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Xenvironment (Netty),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP/2,Yes,"22.0.2, 23.0.2, 24.0.1",
CVE-2024-4140,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Siebel CRM,Keyword Automation (Email-MIME),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,Prior to 25.7,
CVE-2021-28165,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Siebel CRM,Desktop Integration Siebel Agent (Apache ZooKeeper),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,Prior to 25.7,
CVE-2025-48988,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Siebel CRM,User Interface (Apache Tomcat),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,Prior to 25.10,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Supply Chain,Install (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,6.5.3,
CVE-2024-38819,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Core (Spring Framework),3.1,7.5,Network,Low,None,None,Un- changed,High,None,None,,,,,HTTP,Yes,4,
CVE-2024-57699,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Core (json-smart),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,4,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Utilities Applications,Security (Apache Commons FileUpload),3.1,7.5,Network,Low,None,None,Un- changed,None,None,High,,,,,HTTP,Yes,"4.3.0.5.0, 4.3.0.6.0, 4.4.0.0.0, 4.4.0.2.0, 4.4.0.3.0, 4.4.0.4.0, 4.5.0.0.0, 4.5.0.1.1, 4.5.0.1.3, 4.5.0.2.0, 24.2.0.0.0, 24.3.0.0.0, 25.4, 25.10",
CVE-2025-61760,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Virtualization,Core,3.1,7.5,Local,High,Low,Required,Changed,High,High,High,,,,,None,No,"7.1.12, 7.2.2",
CVE-2021-3712,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Hyperion,Installation (OpenSSL),3.1,7.4,Network,High,None,None,Un- changed,High,None,High,,,,,HTTP,Yes,11.2.22.0.000,
CVE-2025-4517,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Database Server,RDBMS (Python),3.1,7.3,Local,Low,Low,Required,Un- changed,High,High,High,,,,Authenticated User,None,No,"21.3-21.19, 23.4-23.9",
CVE-2025-5878,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Construction and Engineering,Platform (Enterprise Security API for Java (Legacy)),3.1,7.3,Network,Low,None,None,Un- changed,Low,Low,Low,,,,,HTTPS,Yes,"20.12.0-20.12.16, 21.12.0-21.12.17, 22.12.0-22.12.15, 23.12.0-23.12.15, 24.12.0-24.12.9",
CVE-2024-13009,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle JD Edwards,E1 IOT Orchestrator Security (Eclipse Jetty),3.1,7.2,Network,Low,None,None,Changed,Low,Low,None,,,,,HTTP,Yes,9.2.0.0-9.2.9.4,
CVE-2025-62290,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Block Storage,3.1,7.2,Network,Low,High,None,Un- changed,High,High,High,,,,,HTTP,No,8.8,
CVE-2023-2976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Insurance Applications,EWPS (Google Guava),3.1,7.1,Local,Low,Low,None,Un- changed,High,High,None,,,,,None,No,"12.7.2.4, 13.0.0.3, 13.0.1.1",
CVE-2025-48734,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (Apache Commons BeanUtils),3.1,6.8,Network,Low,High,Required,Un- changed,High,High,High,,,,,HTTP,No,6.1.1,
CVE-2025-4517,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (Python),3.1,6.7,Network,Low,High,None,Un- changed,High,High,Low,,,,,HTTP,No,6.1.0-6.1.1,
CVE-2024-35164,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (Apache Guacamole),3.1,6.6,Network,High,High,None,Un- changed,High,High,High,,,,,HTTP,No,6.1.0-6.1.1,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle GoldenGate,General (Apache Commons FileUpload),3.1,6.5,Network,Low,Low,None,Un- changed,None,None,High,,,,,HTTP,No,19.1.0.0.0-19.1.0.0.12,
CVE-2025-52520,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Graph Server and Client,Install (Apache Tomcat),3.1,6.5,Network,Low,Low,None,Un- changed,None,None,High,,,,,HTTP,No,"24.4.3, 25.3.0",
CVE-2025-53035,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform,3.1,6.5,Network,Low,Low,None,Un- changed,High,None,None,,,,,HTTP,No,"8.0.7.9, 8.0.8.7, 8.1.2.5",
CVE-2025-50075,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Security Management System,3.1,6.5,Network,Low,Low,None,Un- changed,High,None,None,,,,,HTTP,No,2.9.0.0.0-7.2.0.0.0,
